ï»¿id,income,health_cover,house,wc,phone,car,consumption
1007738,3,1,0,0,1,0,0
1007745,5,1,0,1,1,0,0
1007750,4,1,0,1,1,0,0
1007761,6,1,0,0,1,1,1
1007777,5,1,1,1,1,0,0
1007789,4,0,1,0,0,0,0
1007792,3,0,0,0,1,1,0
1007809,4,1,1,0,1,1,0
1007811,3,1,0,0,1,0,0
1007827,6,1,1,1,1,1,0
1007830,6,1,1,1,1,0,0
1007848,2,1,0,0,0,0,0
1007853,4,1,0,0,1,1,0
1007866,3,1,0,0,1,1,0
1007875,6,1,1,1,1,1,1
1007882,5,1,0,0,1,1,0
1007894,4,1,0,1,1,1,0
1007907,5,1,0,0,1,1,0
1007918,2,0,0,0,1,0,0
1007929,3,1,0,0,0,1,0
1007934,5,1,0,1,1,0,0
1007941,5,1,0,0,1,1,0
1007952,5,1,1,1,1,0,1
1007965,6,1,1,1,1,1,0
1007976,4,0,0,0,0,0,0
1007983,2,1,0,0,1,0,0
1007990,1,1,0,0,0,0,0
1008005,4,1,0,0,0,1,0
1008010,3,1,0,0,1,1,0
1008022,3,1,0,1,1,0,0
1008031,4,1,1,1,1,1,0
1008046,3,1,1,0,1,1,0
1008054,6,1,1,1,1,1,0
1008068,4,1,1,0,1,1,0
1008079,3,1,1,0,1,0,0
1008087,3,1,0,0,0,0,0
1008093,4,1,1,0,1,1,0
1008101,6,1,0,1,1,0,0
1008112,5,1,0,0,1,1,0
1008120,4,1,0,1,1,1,1
1008135,1,1,0,0,0,0,0
1008147,5,1,0,1,1,1,0
1008158,3,1,1,0,1,1,0
1008164,3,1,0,0,1,0,0
1008173,4,1,0,1,1,0,0
1008186,3,1,1,1,1,1,0
1008199,4,1,0,0,1,1,0
1008208,3,0,0,0,0,0,0
1008213,4,1,0,1,1,1,0
1008224,6,1,1,1,1,0,1
1008236,5,1,1,1,1,0,0
1008249,3,0,0,0,0,0,0
1008251,4,1,0,0,1,1,0
1008260,4,1,1,0,1,1,0
1008272,4,0,1,0,1,1,0
1008285,4,1,0,1,1,1,1
1008297,3,1,0,0,0,0,0
1008304,6,1,0,0,1,1,0
1008319,6,1,1,1,1,1,1
1008328,5,1,0,0,1,1,0
1008337,3,1,0,0,1,1,0
1008343,4,1,0,0,1,1,0
1008355,2,1,0,0,0,0,0
1008362,6,1,0,1,1,1,1
1008370,4,1,0,1,1,0,0
1008381,6,1,1,1,1,0,1
1008396,4,1,1,0,1,1,0
1008409,4,1,0,0,1,0,0
1008411,6,1,0,1,1,0,0
1008427,4,0,1,1,1,1,0
1008430,5,1,0,1,1,1,1
1008448,5,1,0,0,1,0,0
1008453,3,1,1,0,1,0,0
1008466,3,0,0,0,1,0,0
1008475,5,1,0,0,1,1,1
1008482,5,1,1,1,1,1,0
1008494,4,0,0,0,0,1,1
1008502,5,1,0,0,1,1,0
1008516,6,1,1,1,1,0,0
1008525,5,0,1,0,1,1,0
1008533,5,1,1,1,1,1,0
1008540,5,1,0,1,1,0,0
1008557,5,1,1,0,1,1,0
1008569,3,1,0,0,1,1,0
1008578,3,1,0,0,0,0,0
1008584,1,1,0,0,0,1,0
1008591,5,0,0,1,1,1,1
1008600,2,1,0,0,1,0,0
1008617,4,1,0,0,1,0,0
1008621,5,1,1,1,1,0,1
1008639,5,1,1,1,1,1,0
1008642,4,1,1,0,1,1,0
1008656,6,0,1,1,1,1,0
1008663,5,1,0,1,1,1,0
1008674,3,1,0,1,1,0,0
1008688,2,1,0,0,0,0,0
1008695,6,1,1,1,1,1,1
1008707,5,1,0,0,1,0,1
1008718,3,0,0,0,1,0,0
1008729,3,1,0,0,1,1,0
1008734,3,0,0,0,1,0,0
1008741,6,1,1,1,1,0,0
1008752,4,0,1,0,1,1,0
1008765,5,1,1,0,1,1,0
1008776,4,1,1,1,1,1,0
1008783,5,1,1,1,1,1,0
1008790,4,1,1,0,1,1,0
1008803,5,0,1,0,1,1,0
1008815,3,1,1,1,0,0,0
1008826,6,1,1,1,1,1,1
1008832,4,1,0,1,1,1,1
1008844,4,1,1,1,1,1,0
1008859,2,1,0,0,0,0,0
1008867,5,1,0,0,1,1,0
1008871,4,1,0,1,1,1,0
1008880,2,0,0,0,0,0,0
1008898,3,0,0,0,0,0,0
1008906,6,1,0,1,1,0,1
1008914,3,1,1,1,1,0,0
1008923,6,1,1,1,1,1,0
1008938,3,0,0,0,1,0,0
1008945,5,1,1,1,1,1,0
1008950,3,1,0,0,1,0,0
1008961,2,0,0,0,1,0,0
1008977,4,1,1,1,1,0,1
1008989,5,1,1,0,1,0,0
1008992,4,1,0,0,1,1,0
1009009,3,1,0,0,0,0,0
1009011,4,1,1,0,1,1,0
1009027,6,1,1,1,1,1,0
1009030,4,1,0,1,1,0,0
1009048,4,1,0,1,1,0,1
1009053,6,1,0,1,1,0,1
1009066,4,0,1,0,1,1,0
1009075,3,1,0,0,1,0,0
1009082,3,1,0,0,1,0,0
1009094,4,0,0,0,1,0,1
1009100,6,1,1,1,0,0,1
1009117,5,1,1,1,1,1,0
1009121,5,1,1,1,1,1,0
1009139,3,1,0,0,1,0,0
1009142,6,1,1,1,1,1,0
1009156,3,1,0,0,1,1,0
1009163,5,1,0,1,1,0,0
1009174,4,1,0,0,1,1,0
1009188,3,1,0,0,1,1,0
1009195,5,1,1,1,0,1,0
1009206,1,1,0,0,0,0,0
1009214,5,1,0,1,1,0,0
1009223,4,0,1,1,1,0,0
1009238,6,1,1,0,1,1,0
1009245,6,1,1,1,1,1,0
1009250,6,1,0,1,1,0,0
1009261,1,1,0,0,0,0,0
1009277,3,1,0,0,1,1,0
1009289,3,0,0,0,1,0,0
1009292,6,1,1,1,1,1,1
1009303,5,1,0,0,1,1,0
1009315,4,1,0,0,1,1,0
1009326,4,0,0,1,1,1,1
1009332,5,1,0,1,1,0,0
1009344,3,0,1,0,1,1,0
1009359,4,1,1,1,1,0,0
1009367,3,1,0,0,1,1,0
1009371,4,1,0,0,1,1,0
1009380,4,1,0,1,1,0,0
1009398,6,1,0,1,1,1,1
1009405,4,0,1,0,1,1,0
1009410,3,1,1,1,1,1,0
1009422,6,1,1,1,1,1,0
1009431,6,1,0,1,1,1,1
1009446,3,1,0,1,1,0,0
1009454,2,0,0,0,0,0,0
1009468,3,0,0,0,0,0,0
1009479,3,1,0,0,0,0,1
1009487,6,1,1,1,1,0,0
1009493,6,0,0,0,1,1,0
1009507,5,1,0,0,1,1,0
1009518,4,1,0,0,1,1,0
1009529,1,0,0,0,1,0,0
1009534,3,1,0,0,1,1,0
1009541,4,0,0,1,1,0,1
1009552,3,1,1,0,1,1,0
1009565,3,0,0,0,0,1,0
1009576,4,1,1,0,1,0,0
1009583,4,1,0,0,1,1,0
1009601,4,1,0,1,1,0,0
1009612,6,1,0,1,1,0,1
1009620,4,1,0,0,1,1,0
1009635,4,1,0,1,1,1,0
1009647,4,0,0,1,1,1,0
1009658,4,1,0,0,1,0,0
1009664,5,1,0,1,1,1,0
1009673,3,1,0,0,1,0,0
1009686,3,1,1,0,1,1,0
1009699,3,1,0,0,1,1,0
1009702,1,0,0,1,0,0,0
1009716,4,1,1,1,1,1,0
1009725,4,1,0,1,1,0,0
1009733,5,1,0,0,1,1,0
1009740,5,1,0,1,1,1,0
1009757,4,1,0,0,1,0,0
1009769,6,1,1,0,1,1,0
1009778,4,1,0,1,1,1,0
1009791,5,1,1,1,1,0,0
1009804,3,1,0,0,1,1,0
1009819,5,1,0,1,1,0,0
1009828,4,1,0,1,1,0,0
1009837,4,1,1,0,1,1,0
1009843,4,1,1,1,1,1,0
1009855,3,0,1,0,1,0,0
1009862,2,1,1,0,1,0,0
1009870,5,1,1,1,1,0,1
1009881,3,1,1,0,1,1,0
1009896,5,1,1,1,1,0,1
1009908,2,0,0,0,1,0,0
1009913,6,1,0,1,1,0,1
1009924,6,1,1,1,1,1,0
1009936,3,0,0,0,0,0,0
1009949,5,1,0,0,1,1,0
1009951,5,1,1,1,1,1,0
1009960,1,1,0,0,0,1,0
1009972,6,1,1,1,1,1,0
1009985,4,1,0,1,1,0,0
1009997,4,1,1,1,1,1,0
1010001,3,1,0,0,1,1,0
1010012,4,0,0,1,1,1,0
1010020,6,0,1,1,1,0,0
1010035,3,1,0,1,1,0,0
1010047,5,0,1,0,1,0,0
1010058,5,1,0,1,1,0,0
1010064,4,1,1,0,1,1,0
1010073,6,1,1,1,1,1,0
1010086,5,1,1,0,1,1,0
1010099,4,1,0,0,1,1,0
1010105,6,1,1,1,1,1,0
1010110,5,1,0,1,1,0,1
1010122,6,1,1,1,1,1,0
1010131,3,1,0,1,1,0,0
1010146,5,1,0,0,1,1,0
1010154,2,0,0,0,0,0,0
1010168,2,1,0,0,0,1,0
1010179,4,0,1,1,1,1,0
1010187,5,1,0,0,1,0,0
1010193,5,1,1,0,1,1,0
1010204,3,0,1,1,1,0,0
1010219,5,1,1,1,1,1,0
1010228,5,1,0,1,1,1,0
1010237,4,1,1,0,1,1,0
1010243,5,1,1,1,1,1,0
1010255,4,1,1,0,1,0,0
1010262,5,1,1,1,1,0,0
1010270,6,1,1,1,1,1,0
1010281,6,1,1,1,1,0,0
1010296,4,0,1,0,1,0,0
1010308,6,1,1,0,1,1,0
1010313,6,1,1,0,1,1,0
1010324,5,1,1,1,1,1,0
1010336,2,0,0,1,0,0,0
1010349,4,1,0,0,1,1,0
1010351,2,1,0,0,0,0,0
1010360,2,1,0,0,0,0,0
1010372,3,1,0,0,1,1,0
1010385,4,1,0,1,0,0,0
1010397,6,1,1,1,1,0,1
1010403,2,1,0,0,1,1,0
1010415,5,0,0,1,1,0,0
1010426,3,1,0,0,1,0,0
1010432,4,1,0,0,0,1,0
1010444,5,1,0,1,1,0,0
1010459,4,1,0,0,1,0,0
1010467,6,1,1,1,1,1,0
1010471,1,1,0,0,0,0,0
1010480,5,1,0,1,1,0,0
1010498,6,1,1,1,1,1,0
1010500,3,1,0,0,1,0,0
1010517,3,0,0,0,1,0,0
1010521,4,1,1,0,1,0,0
1010539,5,1,1,1,1,1,0
1010542,4,1,0,0,1,1,0
1010556,4,1,0,0,1,0,0
1010563,6,1,1,1,1,1,1
1010574,5,1,0,1,1,0,0
1010588,6,1,0,1,1,1,1
1010595,5,1,1,1,1,0,0
1010602,3,1,0,1,1,0,0
1010616,5,1,0,1,1,1,0
1010625,5,1,1,1,1,0,0
1010633,3,1,0,0,1,1,0
1010640,5,1,0,0,0,0,0
1010657,4,1,1,1,1,1,0
1010669,4,1,0,1,1,0,0
1010678,4,1,0,1,1,0,0
1010684,3,1,1,1,1,0,0
1010691,4,0,1,0,1,1,0
1010706,2,1,0,0,1,0,0
1010714,3,0,1,1,0,1,0
1010723,6,1,1,1,1,0,0
1010738,5,1,0,1,1,0,1
1010745,2,1,1,0,0,0,0
1010750,5,1,1,1,1,0,1
1010761,2,0,0,0,1,0,0
1010777,3,1,0,0,1,1,0
1010789,2,0,0,0,1,0,0
1010792,6,1,1,1,1,1,0
1010809,5,1,1,1,1,1,0
1010811,4,1,0,1,1,0,0
1010827,2,1,0,1,1,0,0
1010830,6,1,1,1,1,1,0
1010848,2,0,0,1,1,0,0
1010853,5,1,0,1,1,1,0
1010866,4,0,1,0,1,1,0
1010875,4,1,0,1,1,1,0
1010882,3,1,0,0,1,0,0
1010894,4,1,0,0,1,1,0
1010907,4,1,1,0,0,0,0
1010918,5,1,1,0,1,1,0
1010929,4,1,1,1,1,0,0
1010934,5,1,1,1,1,1,0
1010941,4,1,0,1,1,0,0
1010952,6,1,1,1,1,1,0
1010965,6,1,0,1,1,0,0
1010976,4,0,0,1,1,0,0
1010983,5,1,0,1,1,1,0
1010990,6,1,0,1,1,0,1
1011006,4,1,1,0,1,1,0
1011014,4,0,0,0,1,1,0
1011023,4,1,0,0,1,0,0
1011038,3,1,0,0,1,1,0
1011045,3,1,0,0,1,1,0
1011050,6,1,1,1,1,1,0
1011061,1,0,1,0,0,1,0
1011077,5,1,0,0,1,1,0
1011089,5,1,1,0,1,1,0
1011092,6,1,0,1,1,1,1
1011108,5,1,0,0,1,1,0
1011113,4,0,1,0,1,0,0
1011124,5,1,1,1,1,1,0
1011136,4,1,0,0,1,1,0
1011149,1,0,0,0,0,0,0
1011151,3,1,0,0,1,1,0
1011160,6,1,1,1,1,1,1
1011172,5,1,0,1,1,0,1
1011185,6,1,0,1,1,1,0
1011197,5,1,0,1,1,0,1
1011201,6,1,1,1,1,0,1
1011212,3,1,1,0,1,0,0
1011220,4,1,1,0,1,0,0
1011235,3,0,0,0,1,0,0
1011247,3,1,0,1,1,0,0
1011258,4,1,1,1,1,1,0
1011264,6,1,0,1,1,0,1
1011273,2,0,0,0,0,0,0
1011286,4,1,1,1,1,0,0
1011299,1,0,1,0,0,0,0
1011300,3,1,0,1,1,1,0
1011317,3,0,0,0,0,0,0
1011321,4,1,0,0,1,1,0
1011339,6,1,1,1,1,0,1
1011342,4,1,0,0,1,1,0
1011356,5,1,0,0,1,0,0
1011363,4,1,0,1,1,0,0
1011374,4,1,0,1,1,0,0
1011388,3,1,0,1,1,0,1
1011395,3,1,0,1,1,1,0
1011407,4,1,0,1,1,1,0
1011418,3,1,0,0,0,0,0
1011429,4,1,1,1,1,1,0
1011434,1,1,0,0,0,0,0
1011441,4,1,0,1,1,0,1
1011452,2,1,0,0,1,0,0
1011465,4,1,1,1,1,0,0
1011476,6,1,1,1,1,1,0
1011483,6,1,1,1,1,1,0
1011490,4,1,0,0,1,1,0
1011503,4,1,1,1,1,1,0
1011515,5,1,1,1,1,0,0
1011526,4,1,0,0,1,0,0
1011532,4,1,0,0,1,0,0
1011544,6,1,1,0,1,0,0
1011559,3,1,0,0,0,0,0
1011567,4,1,1,0,1,1,0
1011571,4,1,0,0,1,1,0
1011580,3,1,1,0,1,0,0
1011598,5,1,0,1,1,0,0
1011604,6,1,1,1,1,1,0
1011619,5,1,1,1,1,0,0
1011628,5,1,1,1,1,1,0
1011637,4,1,1,1,0,1,0
1011643,5,1,0,0,1,1,0
1011655,3,0,0,0,1,1,1
1011662,6,1,1,1,1,1,0
1011670,5,1,0,0,1,0,0
1011681,6,1,1,1,1,1,0
1011696,2,0,0,0,1,0,0
1011709,4,0,0,0,1,1,0
1011711,4,0,0,0,1,1,0
1011727,4,1,0,1,1,0,0
1011730,4,1,1,1,1,0,0
1011748,6,1,1,0,1,1,0
1011753,4,1,0,1,1,0,0
1011766,5,1,1,1,1,1,0
1011775,3,1,0,0,1,1,0
1011782,4,1,0,0,1,0,0
1011794,3,1,0,0,1,1,0
1011802,5,1,1,1,1,0,0
1011816,6,1,1,1,1,1,0
1011825,4,0,1,1,1,1,0
1011833,6,1,0,1,1,1,1
1011840,1,1,1,0,1,0,0
1011857,6,1,1,1,1,0,0
1011869,4,0,1,0,1,1,0
1011878,6,1,0,1,1,1,0
1011884,2,1,0,0,1,1,0
1011891,5,1,0,0,1,1,1
1011905,3,0,0,0,0,0,0
1011910,4,1,0,0,1,0,1
1011922,3,1,0,0,1,0,0
1011931,4,1,0,0,0,1,0
1011946,6,1,1,1,1,1,0
1011954,3,1,0,0,1,1,0
1011968,4,0,0,1,1,1,1
1011979,5,1,1,1,1,1,0
1011987,4,1,0,0,1,1,0
1011993,4,1,0,0,1,1,0
1012008,4,1,0,1,1,0,0
1012013,1,0,0,0,1,0,0
1012024,5,1,1,1,1,1,1
1012036,4,1,0,0,1,1,0
1012049,3,0,1,0,1,1,0
1012051,4,1,0,0,1,0,0
1012060,1,1,0,0,0,0,0
1012072,4,1,0,1,1,0,0
1012085,5,1,1,1,1,0,0
1012097,6,1,1,1,1,1,0
1012106,4,1,0,0,1,0,0
1012114,6,1,1,0,1,0,0
1012123,5,1,0,1,1,0,1
1012138,6,1,1,1,1,1,0
1012145,4,1,1,1,1,1,0
1012150,4,1,1,0,1,1,0
1012161,5,1,0,1,1,0,0
1012177,6,1,1,1,1,0,0
1012189,5,1,0,0,1,1,0
1012192,6,1,1,1,1,1,0
1012200,4,1,0,1,1,0,0
1012217,4,1,0,1,1,0,0
1012221,4,1,0,0,1,0,0
1012239,3,1,0,0,1,0,0
1012242,1,1,0,0,0,0,0
1012256,6,1,0,0,1,0,0
1012263,2,1,0,0,1,0,0
1012274,6,1,1,1,1,0,0
1012288,3,1,0,0,1,0,0
1012295,5,1,1,1,1,1,0
1012301,2,1,0,0,0,0,0
1012312,3,1,1,1,1,0,0
1012320,6,1,1,1,1,1,0
1012335,3,0,0,0,1,0,0
1012347,6,0,0,0,1,0,0
1012358,5,0,0,0,1,1,0
1012364,5,1,0,1,1,1,0
1012373,2,1,0,0,0,0,0
1012386,3,1,0,0,1,1,0
1012399,3,1,0,0,1,1,0
1012402,5,1,1,1,1,1,0
1012416,3,0,0,0,1,0,0
1012425,4,1,0,0,1,1,0
1012433,5,0,0,1,1,0,0
1012440,6,1,1,1,1,1,1
1012457,6,1,1,1,1,1,0
1012469,4,1,0,0,1,1,0
1012478,6,1,1,1,1,0,1
1012484,4,1,1,1,1,0,0
1012491,5,1,0,0,1,0,0
1012504,3,1,0,0,1,1,0
1012519,3,1,1,0,1,1,0
1012528,4,1,0,1,1,0,0
1012537,2,1,0,0,1,1,0
1012543,1,1,0,0,1,1,0
1012555,5,1,0,1,1,0,0
1012562,1,1,1,1,1,0,0
1012570,4,0,0,1,1,0,0
1012581,3,1,0,0,1,1,0
1012596,4,0,1,0,1,1,0
1012603,4,0,0,0,1,0,0
1012615,2,0,0,0,0,0,0
1012626,5,1,0,1,1,1,1
1012632,3,1,1,1,1,0,0
1012644,3,1,1,1,1,0,0
1012659,6,1,1,1,1,1,0
1012667,4,0,0,0,0,1,0
1012671,3,1,0,0,0,1,0
1012680,5,0,1,0,1,1,0
1012698,4,1,0,1,1,0,0
1012705,5,1,1,1,1,1,0
1012710,4,0,0,1,1,1,0
1012722,5,1,1,1,1,1,1
1012731,6,1,1,1,1,1,1
1012746,4,1,0,1,1,1,0
1012754,5,1,1,1,1,0,0
1012768,6,1,0,0,1,1,0
1012779,4,1,0,0,1,1,0
1012787,5,1,0,1,1,0,0
1012793,5,1,0,1,1,0,0
1012807,4,1,1,0,1,0,1
1012818,2,0,0,0,0,0,0
1012829,5,1,0,1,1,0,0
1012834,2,1,0,1,1,0,0
1012841,4,1,0,0,1,1,0
1012852,5,1,0,1,1,0,0
1012865,3,1,0,0,1,0,0
1012876,5,0,1,0,1,0,0
1012883,3,0,0,0,0,1,0
1012890,6,1,1,1,1,1,0
1012909,5,1,0,0,1,0,1
1012911,6,1,0,1,1,1,0
1012927,6,1,1,1,1,1,0
1012930,4,1,1,1,1,0,0
1012948,5,1,1,1,1,0,0
1012953,5,1,0,0,1,0,0
1012966,3,1,0,0,1,1,0
1012975,5,1,1,1,1,1,0
1012982,3,1,1,0,1,1,0
1012994,4,1,0,0,1,0,0
1013002,4,1,0,0,1,1,0
1013016,5,1,1,1,1,1,0
1013025,2,0,0,0,1,0,0
1013033,4,1,1,0,1,1,0
1013040,4,1,0,1,1,1,0
1013057,5,1,1,1,1,1,0
1013069,5,1,0,1,1,0,1
1013078,2,0,0,0,0,0,0
1013084,5,1,1,1,1,1,0
1013091,3,0,0,0,1,1,0
1013103,5,1,1,1,1,1,0
1013115,5,1,1,1,1,1,0
1013126,6,1,1,0,1,1,0
1013132,5,1,1,1,1,0,0
1013144,4,0,1,0,1,0,0
1013159,4,1,0,0,1,1,0
1013171,3,1,1,0,1,1,0
1013180,3,1,0,0,1,1,0
1013198,5,1,0,1,1,1,0
1013209,3,1,0,0,0,1,0
1013211,4,1,0,0,1,1,0
1013227,4,0,1,1,1,0,0
1013230,5,0,0,1,1,1,0
1013248,2,1,1,1,1,0,0
1013253,4,0,0,0,1,1,0
1013266,4,1,0,0,0,0,0
1013275,4,1,0,0,1,0,0
1013282,6,1,0,1,1,0,1
1013294,3,1,0,0,1,1,0
1013307,6,1,1,1,1,1,0
1013318,4,1,0,0,1,0,0
1013329,4,1,0,1,1,0,0
1013334,5,1,1,1,1,1,0
1013341,4,0,0,1,1,0,0
1013352,3,0,0,0,1,0,0
1013365,3,1,0,0,1,0,0
1013376,3,1,0,0,1,0,0
1013383,4,0,0,1,1,1,0
1013390,6,1,1,1,1,0,1
1013408,2,1,0,1,1,0,0
1013413,5,1,1,1,1,1,0
1013424,5,1,0,1,1,0,0
1013436,5,1,1,1,1,1,0
1013449,3,0,0,0,0,0,0
1013451,4,0,0,0,1,0,0
1013460,5,1,1,1,1,0,0
1013472,4,1,0,0,1,1,0
1013485,3,1,0,0,1,0,0
1013497,1,1,0,0,1,1,0
1013505,4,1,1,0,1,1,0
1013510,3,0,0,1,1,0,0
1013522,5,1,1,1,1,0,0
1013531,4,1,1,1,1,1,0
1013546,5,1,1,0,1,1,0
1013554,4,1,0,0,1,0,0
1013568,6,1,1,1,1,1,1
1013579,4,1,1,1,1,0,0
1013587,5,1,1,1,1,0,0
1013593,5,1,0,1,1,1,0
1013606,4,1,0,1,1,1,0
1013614,3,1,0,0,1,1,0
1013623,4,0,0,1,1,0,0
1013638,3,1,0,0,1,1,0
1013645,4,0,1,0,1,0,0
1013650,4,1,1,1,1,1,0
1013661,3,1,1,0,1,1,0
1013677,5,1,1,1,1,1,0
1013689,5,1,1,1,1,0,1
1013692,6,0,1,1,1,1,0
1013704,5,1,1,0,1,1,0
1013719,5,1,0,1,1,0,0
1013728,3,1,0,0,1,1,0
1013737,5,1,0,0,1,0,0
1013743,5,1,1,1,1,1,0
1013755,3,1,0,0,1,0,0
1013762,3,0,0,0,1,1,0
1013770,4,1,0,1,1,0,0
1013781,4,1,1,0,1,0,0
1013796,3,1,0,0,1,1,0
1013801,4,1,0,1,1,1,0
1013812,6,1,0,1,1,0,0
1013820,4,1,0,0,1,1,0
1013835,6,1,1,0,1,1,0
1013847,4,1,0,0,1,1,0
1013858,3,1,0,0,1,0,0
1013864,3,1,0,0,1,1,0
1013873,6,1,1,1,1,1,0
1013886,5,1,0,0,1,0,0
1013899,5,1,0,1,1,0,0
1013900,5,1,0,0,1,0,0
1013917,5,1,0,0,1,0,0
1013921,5,1,1,0,1,1,0
1013939,3,0,0,0,1,0,0
1013942,4,1,0,0,1,1,0
1013956,3,1,0,0,1,1,0
1013963,4,1,1,1,1,1,0
1013974,2,1,0,0,0,0,0
1013988,3,0,1,0,0,0,0
1013995,3,0,0,1,1,1,0
1014005,4,1,1,1,1,1,0
1014010,3,1,0,1,0,1,0
1014022,4,1,0,1,0,0,0
1014031,6,0,0,1,1,0,0
1014046,1,1,1,1,1,0,0
1014054,4,1,0,0,0,0,0
1014068,4,1,0,0,1,0,0
1014079,4,1,0,0,1,0,0
1014087,4,1,1,1,1,1,0
1014093,4,0,0,0,0,0,0
1014101,4,1,0,0,1,1,0
1014112,4,0,1,0,0,0,0
1014120,2,1,0,0,1,0,0
1014135,3,1,1,0,1,1,0
1014147,6,1,0,1,1,0,1
1014158,4,1,0,1,1,1,1
1014164,4,0,1,0,1,1,0
1014173,4,1,1,1,1,1,0
1014186,5,1,1,1,1,0,0
1014199,5,1,1,0,1,1,0
1014208,6,1,1,1,1,0,0
1014213,5,1,0,0,1,1,0
1014224,5,0,0,1,1,1,0
1014236,4,1,0,0,1,1,0
1014249,4,1,1,1,1,0,0
1014251,6,1,1,1,1,1,0
1014260,5,1,0,1,1,0,1
1014272,3,0,0,1,1,1,0
1014285,4,1,0,1,1,0,0
1014297,4,0,0,1,1,0,0
1014304,3,0,0,0,1,0,0
1014319,4,1,1,1,1,1,0
1014328,5,1,1,1,1,1,0
1014337,6,1,0,0,1,1,1
1014343,1,1,0,1,0,1,0
1014355,4,1,1,1,1,0,1
1014362,2,1,1,0,0,0,0
1014370,4,1,0,0,1,1,0
1014381,3,1,0,0,0,0,0
1014396,5,1,1,1,1,1,0
1014409,4,0,0,0,1,1,0
1014411,2,1,0,0,1,1,0
1014427,6,1,0,1,1,0,1
1014430,6,1,1,1,1,1,0
1014448,6,1,1,1,1,1,1
1014453,2,1,0,0,1,0,0
1014466,3,1,0,0,1,0,0
1014475,2,1,0,0,0,0,0
1014482,4,1,1,1,1,0,0
1014494,1,0,0,0,0,0,0
1014502,6,1,1,1,1,1,0
1014516,4,1,1,0,1,1,0
1014525,5,1,0,1,1,1,0
1014533,3,0,0,1,1,0,0
1014540,4,0,0,0,1,1,0
1014557,2,1,1,0,0,0,0
1014569,6,1,1,1,1,1,0
1014578,5,1,1,0,1,1,0
1014584,4,1,0,0,1,1,0
1014591,5,1,0,0,1,0,0
1014600,6,1,1,1,1,1,1
1014617,5,1,1,0,1,1,0
1014621,3,0,0,0,1,0,0
1014639,4,1,1,0,1,1,0
1014642,3,1,1,1,1,0,0
1014656,2,1,0,0,0,0,0
1014663,6,1,0,1,1,0,0
1014674,3,0,0,0,0,0,0
1014688,4,1,0,0,1,1,0
1014695,4,1,1,0,1,0,0
1014707,6,1,0,0,1,0,1
1014718,2,0,0,0,0,0,0
1014729,5,0,1,0,1,1,0
1014734,4,1,1,0,0,0,0
1014741,6,1,1,1,1,1,0
1014752,2,1,0,0,1,1,0
1014765,4,1,1,1,1,1,0
1014776,5,1,0,0,1,0,0
1014783,4,1,0,0,1,1,0
1014790,2,1,0,0,0,0,0
1014803,4,1,1,1,1,1,0
1014815,5,1,1,0,1,1,0
1014826,4,1,1,1,1,1,0
1014832,3,1,1,1,1,0,1
1014844,1,0,1,0,1,1,0
1014859,2,0,0,0,1,0,0
1014867,5,1,0,1,1,0,0
1014871,6,1,1,1,1,1,0
1014880,3,0,1,1,1,0,0
1014906,5,1,1,1,1,0,0
1014914,4,1,0,0,1,1,0
1014923,5,1,1,1,1,1,0
1014938,4,1,1,1,1,0,0
1014945,3,1,0,1,1,0,0
1014950,4,0,0,0,1,1,0
1014961,6,1,1,1,1,1,0
1014977,6,1,1,1,1,1,1
1014989,6,1,0,1,1,1,0
1014992,6,1,1,1,1,1,1
1015007,4,1,0,0,1,0,0
1015018,4,0,0,0,1,1,0
1015029,2,1,1,0,1,1,0
1015034,4,1,1,0,1,1,0
1015041,3,1,1,0,1,1,0
1015052,4,1,0,1,1,0,0
1015065,4,1,0,0,1,1,1
1015076,4,1,0,1,1,0,1
1015083,6,1,1,1,1,0,0
1015090,4,0,1,1,1,0,0
1015104,3,0,0,0,0,0,0
1015119,4,1,0,0,1,0,0
1015128,4,1,1,0,1,1,0
1015137,2,0,1,1,0,0,0
1015143,4,1,0,1,1,1,0
1015155,2,1,0,0,1,1,0
1015162,3,1,0,0,1,0,0
1015170,1,1,1,1,0,0,0
1015181,4,0,0,0,1,1,1
1015196,4,1,0,1,1,0,0
1015205,2,1,1,1,1,1,0
1015210,3,1,1,0,1,1,0
1015222,5,0,1,0,1,1,0
1015231,1,0,0,0,1,1,0
1015246,6,1,1,1,1,1,0
1015254,6,1,1,1,1,0,1
1015268,6,1,1,0,1,1,0
1015279,5,1,0,0,1,1,0
1015287,2,1,0,0,1,0,0
1015293,5,1,1,1,1,1,0
1015302,6,1,1,1,1,0,1
1015316,3,0,1,0,1,1,0
1015325,6,1,1,1,1,1,0
1015333,3,1,0,0,0,0,0
1015340,2,1,0,0,1,1,0
1015357,6,1,1,1,1,1,0
1015369,2,1,1,1,1,1,1
1015378,3,1,0,0,0,0,0
1015384,5,1,1,1,1,1,0
1015391,6,1,1,0,1,1,0
1015406,3,1,0,0,0,0,0
1015414,4,1,1,1,1,0,0
1015423,4,1,0,0,1,1,0
1015438,5,1,1,0,1,0,0
1015445,4,1,0,1,1,0,0
1015450,3,0,1,1,1,0,0
1015461,5,0,1,0,1,1,0
1015477,5,1,0,1,1,0,0
1015489,4,1,0,1,1,1,0
1015492,3,1,0,0,1,0,0
1015509,4,1,0,0,1,1,0
1015511,3,0,1,0,1,0,0
1015527,5,1,0,0,1,0,0
